r,elect_mean,elect_var,elect_seom,vdw_mean,vdw_var,vdw_seom
18.68142,-14.260412114655148,19.738838819764517,0.0072083121378401106,-0.0003267361083690676,1.9587965024576856e-09,7.180710930836133e-08
18.75232,-13.879789290804345,21.68563394766157,0.007516800263724584,-0.00032085507854330764,1.6505778538943449e-09,6.55790250661277e-08
18.82322,-13.540313858911945,23.668787077198925,0.007820827726646865,-0.00031543916229933525,1.308497889347069e-09,5.8150202494417796e-08
18.89412,-13.270460207926426,25.719822059258053,0.008119417122301525,-0.00031013974542341415,9.751912304705658e-10,4.999605843084741e-08
18.96501,-13.203450841742278,28.040173619570467,0.008444344119134303,-0.00030390990560279934,7.852344299828916e-10,4.468638684181468e-08
19.03591,-13.382707143307787,30.515155819186795,0.008775426364393104,-0.00029527960248221485,9.349981487925384e-10,4.8575335168013155e-08
19.10681,-13.63247947723978,32.380919307202795,0.00901946303206676,-0.0002853653266874517,1.3501911893675468e-09,5.824165809630833e-08
19.1777,-13.918499736235157,34.30487152833694,0.009243540935848404,-0.00027705295720484,1.7731731313389305e-09,6.64562821299037e-08
19.2486,-14.214447829097534,36.44433528835324,0.009493470730105378,-0.00027043408157360443,2.082453460110982e-09,7.176251508096433e-08
19.3195,-14.506264099347593,39.16427880043451,0.009786130942022386,-0.0002633696704715514,2.3212575876485692e-09,7.534034834649451e-08
19.3904,-14.796199346454436,41.63214073913115,0.010055309858476944,-0.0002545903622065602,2.4789345952354716e-09,7.759140585379908e-08
19.46129,-15.066988825895105,43.54796168674629,0.010249910588888333,-0.00024571933134380215,2.4816818629944493e-09,7.737652370885521e-08
19.53219,-15.30887235866027,44.59036406924205,0.010334727521613178,-0.00023787950283481887,2.353099184807358e-09,7.507557002749735e-08
19.60309,-15.546199649259728,45.36267145881107,0.010389469763269321,-0.00023062005358664045,2.1244227321090748e-09,7.10991718303083e-08
19.67399,-15.577900963414288,46.29419865791309,0.01044386554233676,-0.00022388532330571968,1.8212322648144183e-09,6.55059356557076e-08
19.74488,-15.105093576372248,49.07955040275723,0.010714366119704754,-0.00021675948644659691,1.4191633983911132e-09,5.7614579371550015e-08
19.81578,-14.287203100549615,54.61785786370443,0.011275890896281922,-0.0002095146530592291,9.358977158776172e-10,4.6676440232609285e-08
19.88668,-13.462765831631854,61.58191799633614,0.011926272391741747,-0.0002033072644795315,4.883517409214427e-10,3.358493320161383e-08
19.95757,-12.660916639624359,67.08774427183839,0.012408216865744268,-0.0001983809040774596,3.1663146452518994e-10,2.695658144138478e-08
20.02847,-11.847348822641303,70.41737352423199,0.012653576241571504,-0.0001935545409483445,6.17282649097118e-10,3.7464109130990584e-08
20.09937,-11.085612816952292,71.69522163366966,0.012723223862835096,-0.00018669579353789882,1.154730924142379e-09,5.106136977552973e-08
20.17027,-10.363439858989524,71.45887169898332,0.01265491991418798,-0.00017913327416810109,1.6513905036100401e-09,6.0835378606098e-08
20.24116,-9.617231121022485,69.96776764922733,0.012485046664741472,-0.0001717551078604576,2.026764353885486e-09,6.71959022666204e-08
20.31206,-8.905500473314909,68.7030208255054,0.01232984497537206,-0.0001644254833277645,2.291910502267799e-09,7.12145159950063e-08
20.38296,-8.324611629757793,69.4509636756171,0.01235664989930404,-0.00015700293937242094,2.4509642285712415e-09,7.340575169231879e-08
20.45385,-7.757867252808097,72.08743201946679,0.012535324628317754,-0.0001491643833526243,2.499307192741712e-09,7.381007174791689e-08
20.52475,-7.24675013908719,74.55562505130756,0.01271905243336083,-0.0001416441364226168,2.4301848170040903e-09,7.26163141888455e-08
20.59565,-6.826107235902522,75.92267848198324,0.012807800100311734,-0.00013440067756913439,2.256666015485235e-09,6.982684575555645e-08
20.66655,-6.426961166716589,76.73835384761438,0.01281360043248997,-0.0001274121699687621,1.989794191828503e-09,6.524827241386824e-08
20.73744,-6.096080950467516,78.05740028084195,0.012882281171606344,-0.00012037894539903647,1.6225965740411144e-09,5.873419351832026e-08
20.80834,-5.836127138494273,78.78105685431807,0.01292153129992323,-0.00011378563450668565,1.1885222508327178e-09,5.0188791799427105e-08
20.87924,-5.603241640770008,79.63475622613517,0.012952923104322625,-0.00010835575369277544,7.659690479485627e-10,4.017187199124351e-08
20.95014,-5.409280628280997,79.70822411616676,0.01290125230615609,-0.00010442644927687552,4.258504777160201e-10,2.9820084616324326e-08
21.02103,-10.288750707460146,87.9095486568972,0.013498977449229904,-0.00010071181311278319,2.06114398963648e-10,2.066983514173978e-08
21.09193,-11.373994531428774,83.34751703233678,0.013108083557906804,-9.886802410319104e-05,3.0079251264970033e-10,2.490154988707525e-08
21.16283,-11.151156366113325,84.86804743205347,0.013195592556699614,-9.629729934899603e-05,5.286166108616436e-10,3.293268916118161e-08
21.23372,-10.913717948592243,85.73328208674954,0.013233720681548848,-9.183759348118734e-05,9.037632697677964e-10,4.296695554011053e-08
